"id     icao_code   iata_code   name              type              city_id           country_id         continent_id       website_url    created_at      updated_at          latitude_deg     longitude_deg elevation_ft      wikipedia_link"
"1 NTGA       AAA         Anaa Airport      medium_airport              47868                198                  6                  2024-06-27 0:00 2024-06-27 0:00           -17.3526     -145.509995                10 https://en.wikipedia.org/wiki/Anaa_Airport"
"130 EDMA     AGB   Augsburg Airport medium_airport      3050   64    3 https://www.augs2024-06-27 0:00 2024-06-27 0:00        48.425278      10.931667     1516 https://en.wikipedia.org/wiki/Augsburg_Airport"
"131 KAGC     AGC   Allegheny Count medium_airport      32955   188   4                  2024-06-27 0:00 2024-06-27 0:00       40.354401      -79.930199    1252 https://en.wikipedia.org/wiki/Allegheny_County_Airp"
"132 ID-AGD   AGD   Anggi Airport     small_airport     47926   77    1                  2024-06-27 0:00 2024-06-27 0:00          -1.3858      133.8737     6644 https://en.wikipedia.org/wiki/Anggi_Airport"
"133 EDWG     AGE   Wangerooge Airpsmall_airport        47927   64    3 https://www.edwg2024-06-27 0:00 2024-06-27 0:00        53.782544       7.919584        7 https://en.wikipedia.org/wiki/Wangerooge_Airfield"
"134 LFBA     AGF   Agen-La Garenn medium_airport       47928   60    3 http://www.aerop 2024-06-27 0:00 2024-06-27 0:00       44.174171        0.59309      204 https://en.wikipedia.org/wiki/Agen_-_La_Garenne_A"
"135 AGG      AGG   Angoram Airport small_airport       47929   137   6                  2024-06-27 0:00 2024-06-27 0:00     -4.055833333   144.0738889       75"
"136 ESTA     AGH   Ängelholm-Helsi medium_airport      47930   169   3 http://www.lfv.se/ 2024-06-27 0:00 2024-06-27 0:00   56.29610062    12.84710026       68 https://en.wikipedia.org/wiki/%C3%84ngelholm-Hel"
"137 SMWA     AGI   Wageningen Airssmall_airport        45603   168   5                  2024-06-27 0:00 2024-06-27 0:00        5.841252      -56.673247       6 https://en.wikipedia.org/wiki/Wageningen_Airstrip"
"138 RORA     AGJ   Aguni Airport     small_airport     47931   85    1                  2024-06-27 0:00 2024-06-27 0:00       26.592755     127.240335       38 https://en.wikipedia.org/wiki/Aguni_Airport"
"139 AGK      AGK   Kagua Airport     small_airport     47932   137   6                  2024-06-27 0:00 2024-06-27 0:00     -6.396388889   143.8536111     5350"
"141 BGAM     AGM   Tasiilaq Heliport heliport          42035   200   4 http://airgreenlan 2024-06-27 0:00 2024-06-27 0:00     65.612296      -37.618335      24 https://en.wikipedia.org/wiki/Tasiilaq_Heliport"
"142 PAGN     AGN   Angoon Seaplan seaplane_base        47933   188   4                  2024-06-27 0:00 2024-06-27 0:00       57.497097      -134.56722           https://en.wikipedia.org/wiki/Angoon_Seaplane_Ba"
"143 KAGO     AGO   Magnolia Munici small_airport       24826   188   4                  2024-06-27 0:00 2024-06-27 0:00       33.228001      -93.217002     319 https://en.wikipedia.org/wiki/Magnolia_Municipal_A"
"144 LEMG     AGP   Málaga-Costa delarge_airport        47934   165   3 https://www.aena2024-06-27 0:00 2024-06-27 0:00          36.6749        -4.49911      53 https://en.wikipedia.org/wiki/M%C3%A1laga_Airpor"
"145 VIAG     AGR   Agra Airport / Ag medium_airport      436   76    1                  2024-06-27 0:00 2024-06-27 0:00       27.157683      77.960942      551 https://en.wikipedia.org/wiki/Agra_Airport"
"146 KAGS     AGS   Augusta Regionamedium_airport        3052   188   4                  2024-06-27 0:00 2024-06-27 0:00         33.3699        -81.9645     144 https://en.wikipedia.org/wiki/Augusta_Regional_Air"
"147 SGES     AGT   Aeropuerto Inter large_airport       9702   138   5                  2024-06-27 0:00 2024-06-27 0:00       -25.457186     -54.839544     846 https://en.wikipedia.org/wiki/Guarani_International_"
"148 MMAS     AGU   Aeropuerto Inter medium_airport       475   113   4 https://www.aero 2024-06-27 0:00 2024-06-27 0:00       21.699589     -102.318372    6112 https://en.wikipedia.org/wiki/Lic._Jes%C3%BAs_Te"
"149 SVAC     AGV   Oswaldo Guevar medium_airport         187   193   5                  2024-06-27 0:00 2024-06-27 0:00        9.553375      -69.237869     640 https://en.wikipedia.org/wiki/Oswaldo_Guevara_Mu"
"150 AU-AGW   AGW   Agnew Airport     small_airport     47935    9    6                  2024-06-27 0:00 2024-06-27 0:00         -12.1456    142.149369      160 https://en.wikipedia.org/wiki/Agnew_Airport"
"151 VOAT     AGX   Agatti Airport    medium_airport    47936   76    1                  2024-06-27 0:00 2024-06-27 0:00         10.8237      72.176003       14 https://en.wikipedia.org/wiki/Agatti_Aerodrome"
"152 AGY      AGY   Argyle Downs Ai small_airport       47937    9    6                  2024-06-27 0:00 2024-06-27 0:00       -16.508604    128.922485      407 https://en.wikipedia.org/wiki/Argyle_Downs_Airport"
"153 FAAG     AGZ   Aggeneys Airpor medium_airport      47938   163   2                  2024-06-27 0:00 2024-06-27 0:00       -29.281799       18.8139     2648 https://en.wikipedia.org/wiki/Aggeneys_Airport"
"154 OEAB     AHB   Abha Internation medium_airport       103   153   1                  2024-06-27 0:00 2024-06-27 0:00         18.2404      42.656601     6858 https://en.wikipedia.org/wiki/Abha_International_Air"
"155 KAHC     AHC   Amedee Army A small_airport         47939   188   4                  2024-06-27 0:00 2024-06-27 0:00     40.26620102    -120.1529999    4012 https://en.wikipedia.org/wiki/Amedee_Army_Airfield"
"156 K1F0     AHD   Ardmore Downto small_airport         2501   188   4                  2024-06-27 0:00 2024-06-27 0:00     34.14699936    -97.12270355     844 https://en.wikipedia.org/wiki/Ardmore_Downtown_E"
"157 NTHE     AHE   Ahe Airport       medium_airport    47940   198   6 http://www.sia.av 2024-06-27 0:00 2024-06-27 0:00    -14.42809963   -146.2570038      11 https://en.wikipedia.org/wiki/Ahe_Airport"
"158 K37V     AHF   Arapahoe Munic small_airport        47941   188   4                  2024-06-27 0:00 2024-06-27 0:00       40.341576      -99.907839    2270 https://en.wikipedia.org/wiki/Arapahoe_Municipal_A"
"159 KAHH     AHH   Amery Municipal small_airport       47942   188   4                  2024-06-27 0:00 2024-06-27 0:00     45.28110123    -92.37539673    1088 https://en.wikipedia.org/wiki/Amery_Municipal_Airp"
"160 WAPA     AHI   Amahai Airport small_airport         1401   77    1                  2024-06-27 0:00 2024-06-27 0:00        -3.347851    128.927093       29 https://en.wikipedia.org/wiki/Amahai_Airport"
"161 AHJ      AHJ   Hongyuan Airpor medium_airport      47943   36    1                  2024-06-27 0:00 2024-06-27 0:00        32.53154      102.35224    11600 https://en.wikipedia.org/wiki/Hongyuan_Airport"
"162 SYAH     AHL   Aishalton Airport small_airport     47944   71    5                  2024-06-27 0:00 2024-06-27 0:00         2.47403      -59.320786     587 https://en.wikipedia.org/wiki/Aishalton_Airport"
"163 KS03     AHM   Ashland Municip small_airport        2830   188   4                  2024-06-27 0:00 2024-06-27 0:00       42.190265     -122.660648    1885 https://en.wikipedia.org/wiki/Ashland_Municipal_Air"
"164 KAHN     AHN   Athens Ben Eppsmedium_airport        2954   188   4                  2024-06-27 0:00 2024-06-27 0:00       33.948842      -83.325634     808 https://en.wikipedia.org/wiki/Athens-Ben_Epps_Airp"
"165 LIEA     AHO   Alghero-Fertilia Amedium_airport     1152   82    3 http://www.aerop 2024-06-27 0:00 2024-06-27 0:00       40.632099        8.29077       87 https://en.wikipedia.org/wiki/Alghero-Fertilia_Airpor"
"166 MHAH     AHS   Ahuas Airport     small_airport     47945   73    4                  2024-06-27 0:00 2024-06-27 0:00         15.4722      -84.352203     249 https://en.wikipedia.org/wiki/Ahuas_Airport"
"167 GMTA     AHU   Cherif Al Idrissi Amedium_airport     820   119   2                  2024-06-27 0:00 2024-06-27 0:00     35.17710114    -3.839519978      95 https://en.wikipedia.org/wiki/Cherif_Al_Idrissi_Airpo"
"168 AHY      AHY   Ambatolhy Airpo small_airport        1501   104   2                  2024-06-27 0:00 2024-06-27 0:00     -20.01583333         45.535     340"
"169 LFHU     AHZ   Altiport L'Alpe d'Hsmall_airport    47946   60    3                  2024-06-27 0:00 2024-06-27 0:00       45.087399       6.083604     6102 https://fr.wikipedia.org/wiki/Altiport_de_l'Alpe_d'Hue"
"170 KAIA     AIA   Alliance Municipamedium_airport      1220   188   4                  2024-06-27 0:00 2024-06-27 0:00       42.052543     -102.803965    3931 https://en.wikipedia.org/wiki/Alliance_Municipal_Air"
"171 AIP      AIC   Ailinglaplap Airoksmall_airport     47947   110   6                  2024-06-27 0:00 2024-06-27 0:00        7.279422       168.8257       16 https://en.wikipedia.org/wiki/Ailinglaplap_Airok_Airp"
"172 KAID     AID   Anderson Munic small_airport         1875   188   4                  2024-06-27 0:00 2024-06-27 0:00     40.10860062    -85.61299896     919 https://en.wikipedia.org/wiki/Anderson_Municipal_A"
"173 AIE      AIE   Aiome Airport     small_airport     47948   137   6                  2024-06-27 0:00 2024-06-27 0:00     -5.145699978   144.7307003      350 https://en.wikipedia.org/wiki/Aiome_Airport"
"174 SNAX     AIF   Marcelo Pires Hasmall_airport        2885   24    5                  2024-06-27 0:00 2024-06-27 0:00       -22.638601     -50.455983    1850 https://en.wikipedia.org/wiki/Assis_Airport"
"175 FEFY     AIG   Yalinga Airport   small_airport     47949   33    2                  2024-06-27 0:00 2024-06-27 0:00     6.519999981    23.26000023     1975 https://en.wikipedia.org/wiki/Yalinga_Airport"
"176 AIH      AIH   Aiambak Airport small_airport       47950   137   6                  2024-06-27 0:00 2024-06-27 0:00     -7.342777778      141.2675       90 https://en.wikipedia.org/wiki/Aiambak_Airport"
"177 HDAS     AII   Ali-Sabieh Airpor small_airport     47951   47    2                  2024-06-27 0:00 2024-06-27 0:00       11.146889           42.72    2313 https://en.wikipedia.org/wiki/Ali-Sabieh_Airport"
"178 KAIK     AIK   Aiken Regional Asmall_airport         541   188   4                  2024-06-27 0:00 2024-06-27 0:00       33.649399      -81.684998     528 https://en.wikipedia.org/wiki/Aiken_Municipal_Airpo"
"179 PA-0003   AIL   Ailigandí Airport small_airport     47952   136   4                  2024-06-27 0:00 2024-06-27 0:00           9.2226       -78.0236     55 https://en.wikipedia.org/wiki/Ailigandí_Airport"
"180 MH-AIM    AIM   Ailuk Airport      small_airport    47953   110   6                  2024-06-27 0:00 2024-06-27 0:00     10.21679974    169.9830017           https://en.wikipedia.org/wiki/Ailuk_Airport"
"181 PAWI      AIN   Wainwright Airpo medium_airport     47954   188   4                  2024-06-27 0:00 2024-06-27 0:00           70.638    -159.994995     41 https://en.wikipedia.org/wiki/Wainwright_Airport_(A"
"182 KAIO      AIO   Atlantic Municipasmall_airport      47955   188   4                  2024-06-27 0:00 2024-06-27 0:00     41.40729904    -95.04689789   1165 https://en.wikipedia.org/wiki/Atlantic_Municipal_Airp"
"183 VIAX      AIP   Adampur Airport small_airport         281   76    1                  2024-06-27 0:00 2024-06-27 0:00         31.4338      75.758797     775 https://en.wikipedia.org/wiki/Adampur_Air_Force_B"
"184 SWRP      AIR   Aripuanã Airport small_airport      47956   24    5                  2024-06-27 0:00 2024-06-27 0:00       -10.187375     -59.457469    755 https://en.wikipedia.org/wiki/Aripuan%C3%A3_Airp"
"185 NGTR      AIS   Arorae Island Air small_airport     47957   89    6                  2024-06-27 0:00 2024-06-27 0:00        -2.616233    176.802209           https://en.wikipedia.org/wiki/Arorae_Airport"
"186 NCAI      AIT   Aitutaki Airport   small_airport    47958   201   6 https://cookisland2024-06-27 0:00 2024-06-27 0:00        -18.8309    -159.764008     14 https://en.wikipedia.org/wiki/Aitutaki_Airport"
"187 NCAT      AIU   Enua Airport       small_airport    47959   201   6                  2024-06-27 0:00 2024-06-27 0:00     -19.96780014   -158.1190033     36 https://en.wikipedia.org/wiki/Enua_Airport"
"188 KAIV      AIV   George Downer small_airport         47960   188   4                  2024-06-27 0:00 2024-06-27 0:00       33.106499        -88.1978    150 https://en.wikipedia.org/wiki/George_Downer_Airpo"
"189 FYAA      AIW   Ai-Ais Airport     small_airport    47961   122   2                  2024-06-27 0:00 2024-06-27 0:00          -27.995       17.5966    2000"
"190 KAIZ      AIZ   Lee C Fine Mem small_airport        47962   188   4                  2024-06-27 0:00 2024-06-27 0:00     38.09600067    -92.54949951    869 https://en.wikipedia.org/wiki/Lee_C._Fine_Memoria"
"191 LFKJ      AJA   Ajaccio-Napoléo medium_airport      47963   60    3                  2024-06-27 0:00 2024-06-27 0:00     41.92359924    8.802920341      18 https://en.wikipedia.org/wiki/Ajaccio_-_Campo_dell"
"192 OESK      AJF   Al-Jawf Domesticmedium_airport      47964   153   1                  2024-06-27 0:00 2024-06-27 0:00     29.78510094    40.09999847    2261 https://en.wikipedia.org/wiki/Al-Jawf_Domestic_Airp"
"193 LTCO      AJI   Ağrı Airport       medium_airport   47965   181   1                  2024-06-27 0:00 2024-06-27 0:00       39.655642      43.025742    5462 https://en.wikipedia.org/wiki/A%C4%9Fr%C4%B1_"
"194 GQNJ      AJJ   Akjoujt Airport    small_airport      716   111   2                  2024-06-27 0:00 2024-06-27 0:00       19.727998      -14.377214    403 https://en.wikipedia.org/wiki/Akjoujt_Airport"
"195 OIHR      AJK   Arak Airport       small_airport    47966   78    1                  2024-06-27 0:00 2024-06-27 0:00         34.1381      49.847301    5440 https://en.wikipedia.org/wiki/Arak_Airport"
"196 VELP      AJL   Lengpui Airport medium_airport      47967   76    1 http://www.aai.ae2024-06-27 0:00 2024-06-27 0:00       23.840599      92.619698    1398 https://en.wikipedia.org/wiki/Lengpui_Airport"
"197 FMCV      AJN   Ouani Airport      medium_airport   30947   38    2                  2024-06-27 0:00 2024-06-27 0:00       -12.131047     44.430044      62 https://en.wikipedia.org/wiki/Ouani_Airport"
"198 ESNX      AJR   Arvidsjaur Airpor medium_airport    47968   169   3                  2024-06-27 0:00 2024-06-27 0:00     65.59030151    19.28190041    1245 https://en.wikipedia.org/wiki/Arvidsjaur_Airport"
"199 MX-AJS    AJS   Punta Abreojos Asmall_airport       47969   113   4                  2024-06-27 0:00 2024-06-27 0:00         26.7272     -113.558998     26 https://en.wikipedia.org/wiki/Punta_Abreojos_Airstr"
"200 SBAR      AJU   Aracaju - Santa Mmedium_airport      2353   24    5 https://www4.infr 2024-06-27 0:00 2024-06-27 0:00         -10.984     -37.070301    139 https://en.wikipedia.org/wiki/Santa_Maria_Airport_("
"201 DRZA      AJY   Mano Dayak Intemedium_airport         379   128   2                  2024-06-27 0:00 2024-06-27 0:00      16.9659996    8.000109673    1657 https://en.wikipedia.org/wiki/Mano_Dayak_Internati"
"202 ZLAK      AKA   Ankang Fuqiang small_airport        47970   36    1                  2024-06-27 0:00 2024-06-27 0:00        32.75696      108.87338    1209 https://en.wikipedia.org/wiki/Ankang_Fuqiang_Airpo"
"203 PAAK      AKB   Atka Airport       small_airport    47971   188   4                  2024-06-27 0:00 2024-06-27 0:00       52.220299     -174.205994     57 https://en.wikipedia.org/wiki/Atka_Airport"
